video_id,video_title,video_description,published_at,category_id,channel_id,channel_title
8pFaEU5CoE8,PVC FAZ ALERTA PARA O SUPER MUNDIAL: 2025 VAI SER UM ANO DE FIASCOS RETUMBANTES!,"No Fim de Papo, PVC analisa a derrota do Botafogo e alerta que fica para os brasileiros que vão disputar o Super Mundial em ...",2024-12-11T21:24:27Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
5dBXiSDjQwo,SAIBA QUAIS JOGADORES PROVAVELMENTE VÃO SAIR DO ATLÉTICO NA JANELA DE TRANSFERÊNCIA,"O Atlético terminou 2024 com gosto de alívio pela permanência na Primeira Divisão, mas com frustração pelo vice nas duas ...",2024-12-10T18:00:02Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
YuEWlH9Cg4w,FLAMENGO 2 X 2 VITÓRIA | MELHORES MOMENTOS | 38ª RODADA DO BRASILEIRÃO 2024 | ge.globo,"Gabigol marca em despedida, e Flamengo e Vitória empatam no Maracanã Rubro-Negros terminam a temporada com jogo ...",2024-12-08T21:14:58Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
APxXgAhBftU,FLUMINENSE E GALO SE SALVAM NO LIMITE E ATHLETICO É REBAIXADO! DISCUTIMOS A RESOLUÇÃO DO Z-4,"Foi com MUITA emoção e tensão... o Athletico perdeu para o Atlético-MG e acabou rebaixado. A queda foi ""merecida"" pelo que o ...",2024-12-08T22:19:32Z,17,UC58zOo8_-ZQVF6o-FKMUqCQ,Cortes da TNT Sports
KrlS7S_Vx2k,PVC: LEILA PEREIRA DEU BRONCA GERAL NO VESTIÁRIO DO PALMEIRAS! ANDERSON BARROS FICA PARA 2025?,"No De Primeira, PVC revela que Leila Pereira deu bronca geral no vestiário do Palmeiras após a derrota para o Fluminense e ...",2024-12-09T19:15:00Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
2OBP0j1zZUU,CRUZEIRO DECIDE MANTER FERNANDO DINIZ COMO TÉCNICO PARA 2025,"Após reunião nesta segunda-feira (9), o Cruzeiro decidiu manter Fernando Diniz como treinador para a temporada 2025.",2024-12-09T16:27:33Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
FUf1T1XABOs,"&quot;O Renato Gaúcho TÁ FORA do Grêmio! Gente, a REAL é que ele...&quot; VEJA DEBATE!","Demitido? Renato Gaúcho está fora do Grêmio! O ídolo não é mais técnico do Tricolor Gaúcho, que teve um desempenho aquém ...",2024-12-09T16:34:46Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
X1Tke_ND5yM,CLUBE MANTÉM SEGREDO SOBRE REFORÇOS E SEGUE NO MERCADO POR NOVO TREINADOR | PACOTÃO DO ATLÉTICO,"O Atlético mantém segredo total sobre as contratações que serão feitas para a temporada de 2025, porém o clube segue no ...",2024-12-12T19:39:20Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
2nhHi8lguuU,TIME DO BOTAFOGO ERA DE ZUMBIS! DISPARA JUCA KFOURI SOBRE ELIMINAÇÃO NA COPA INTERCONTINENTAL,"No Posse de Bola, Juca Kfouri analisou a derrota do Botafogo por 3 a 0 para o Pachuca, pela Copa Intercontinental. Para o ...",2024-12-13T13:50:29Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
XQA1mVN4bDI,NOVIDADES SOBRE DUDU E MAIS REFORÇOS NA MIRA PARA 2025 | PACOTÃO DO CRUZEIRO,A rescisão do atacante Dudu com o Palmeiras voltou a colocar o atleta na mira do Cruzeiro. E o goleiro Anderson tem propostas ...,2024-12-13T00:08:36Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
OI2NRDBWTDk,TOP 20 DEFESAS DO BRASILEIRÃO 2024! SÓ DEFESAÇA! | LISTAS | ge.globo,O ge montou um ranking com 20 defesas do Brasileirão 2024. Concorda? Discorda? Faltou alguma? A corneta tá liberada nos ...,2024-12-09T20:45:01Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
_IsqAAs8-ZY,"JESUS DÁ ASSISTÊNCIA, SAKA MARCA DOIS E ARSENAL É TERCEIRO NA CHAMPIONS | ARSENAL 3 X 0 MONACO","Com Gabriel Jesus e Saka no ataque, o Arsenal venceu o Monaco pela Fase de Liga da Champions League! Veja os gols e ...",2024-12-11T22:14:25Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
ywJHZ8csYhs,ATLÉTICO PODE TER MUDANÇA NA DIRETORIA,"Depois de chegar a um acordo para a saída de Gabriel Milito, Atlético está no mercado em busca de um novo treinador. Dê a sua ...",2024-12-11T01:18:16Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
oAx7D5h2-P0,JOGADORES DESABAM COM O REBAIXAMENTO DO ATHLETICO-PR | ORIGINAIS GE | ge.globo,"Tensão, drama, nervosismo para os dois lados durante o jogo. No fim, alívio para o Atlético-MG. Desespero para o Athletico-PR.",2024-12-08T21:52:51Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
sFmsCGKtrts,GLOBO ESPORTE DE HOJE (13/12/2024) DESPEDIDA DE ADRIANO IMPERADOR!!! FLAMENGO BUSCA REFORÇOS!!!,GLOBO ESPORTE DE HOJE 13/12/2024 GLOBO ESPORTE NOTÍCIAS DE FLAMENGO HOJE!!! GLOBO ESPORTE FLAMENGO ...,2024-12-13T16:31:41Z,17,UCtBJ6xPiEa4dtpR1jcLpwxA,Israel Asaph Fla
ok5ZGPX4Bf0,QUAL a OPÇÃO IDEAL para TREINAR o GALO em 2025?,A turma do 98FC falou sobre a possível volta de Cuca para o time alvinegro. Quem será a escolha da diretoria atleticana para ...,2024-12-09T16:56:24Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
Uhs-vCIahvA,BRAGANTINO 5 X 1 CRICIÚMA| MELHORES MOMENTOS | 38ª RODADA BRASILEIRÃO 2024 | ge.globo,"O Bragantino goleou o Criciúma por 5 a 1 na tarde deste domingo, 8, no Estádio Nabi Abi Chedid, em Bragança Paulista, pela ...",2024-12-08T21:32:49Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
oOT1T8VY4u4,"COM TIME &#39;MEXIDO&#39;, CRUZEIRO BUSCA SONHO DE VOLTAR A LIBERTADORES DIANTE DO JUVENTUDE","O Cruzeiro faz o último jogo da temporada contra o Juventude, neste domingo (8), às 16h (de Brasília), no estádio Alfredo Jaconi, ...",2024-12-08T12:01:01Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
yE5OY_8rGBY,"BOTAFOGO DEU MAIOR VEXAME DA AMÉRICA DO SUL EM MUNDIAIS CONTRA O PACHUCA, DETONA RMP","No UOL News, Renato Maurício Prado detonou a eliminação do Botafogo para o Pachuca no Intercontinental de Clubes da FIFA.",2024-12-11T21:48:34Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
SSVzN6vkXL8,VIRALIZOU! GRANDE ATITUDE DA DIRETORIA DO VASCO! REVIRAVOLTA EM NEGOCIAÇÃO! DESTAQUE URUGUAIO! E+,vascodagama #vascodagamaoficial #crvg VIRALIZOU! GRANDE ATITUDE DA DIRETORIA DO VASCO! REVIRAVOLTA EM ...,2024-12-10T13:00:36Z,17,UCvsPgR_Dfe8tXWzSVteasqw,BTB SPORTS OFICIAL
oOT1T8VY4u4,"COM TIME &#39;MEXIDO&#39;, CRUZEIRO BUSCA SONHO DE VOLTAR A LIBERTADORES DIANTE DO JUVENTUDE","O Cruzeiro faz o último jogo da temporada contra o Juventude, neste domingo (8), às 16h (de Brasília), no estádio Alfredo Jaconi, ...",2024-12-08T12:01:01Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
1KJ0MaUt0Jc,TODOS OS GOLS DO CORINTHIANS NO BRASILEIRÃO 2024 | LISTAS | ge.globo,"O Corinthians fechou o Brasileirão 2024 em 7º lugar, numa arrancada que teve nove vitórias seguidas e 25 gols marcados.",2024-12-12T23:00:02Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
j0wHd2H8tvY,Globo Esporte PR - Jogadores estrangeiros do Athletico devem sair após rebaixamento do clube,athleticopr Torcedores comentam sobre o rebaixamento do Athletico Paranaense.,2024-12-10T19:45:14Z,17,UCJBYOWLwAziJ8CuIAddnuvg,Redação CAP
UbJY3dIxC_w,"ÉDERSON FALHA, CITY PERDE MAIS UMA E FICA EM PERIGO NA CHAMPIONS! JUVENTUS 2X0 MANCHESTER CITY","O City tá numa fase DAQUELAS, hein? Confira os melhores momentos do jogo! Oferecimento: #CCH, #HCH, #HOCH, #BNCH, ...",2024-12-11T22:18:43Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
v2u1qPd3glg,VICTOR BAGY FALA SOBRE A CONTRATAÇÃO DO NOVO TREINADOR DO ATLÉTICO,"Campeão mineiro, vice da Copa do Brasil e da Copa Libertadores, e 12º colocado no Campeonato Brasileiro, o Atlético terminou ...",2024-12-11T23:03:41Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
Es51xcI_BJ0,DUDU E GABIGOL SE ENCAIXARIAM BEM NO CRUZEIRO? COMENTARISTAS DISCUTEM?,"Principal garçom e maior artilheiro do Cruzeiro na temporada, Matheus Pereira registrou, em 2024, os melhores números da ...",2024-12-13T17:00:25Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
9Za_erDN_lg,TOP TODOS OS GOLS DE FALTA DO BRASILEIRÃO 2024 | Listas | ge.globo,Veja todos os gols de falta do Campeonato Brasileiro 2024 #futebol #brasileirão #top. ✓ INSCREVA-SE NO CANAL GE: ...,2024-12-11T14:30:07Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
0v8j9mL_CTY,"RAPHINHA BRILHANDO NOVAMENTE, CHUVA DE GOLAÇOS E FALHAS BIZARRAS! TODOS OS GOLS DO DIA NA CHAMPIONS!",O 13º dia da Champions League 2024/25 foi fantástico! Assista a todos os gols de hoje! Foto: Sebastian Widmann - UEFA/UEFA ...,2024-12-12T00:00:00Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
di2ONMVGdF8,ÚLTIMA HORA! DIRETORIA DO VASCO TOMA DECISÃO! BOA NOTÍCIA NO CRVG! NOVO TÉCNICO! SAÍDA ANTECIPADA!,vasco #vascodagama #crvg ÚLTIMA HORA! DIRETORIA DO VASCO TOMA DECISÃO! BOA NOTÍCIA NO CRVG!,2024-12-11T22:30:05Z,17,UCvsPgR_Dfe8tXWzSVteasqw,BTB SPORTS OFICIAL
_8K3xV2lnkA,BOTAFOGO 2 X 1 SÃO PAULO | MELHORES MOMENTOS | 38ª RODADA DO BRASILEIRÃO 2024 | ge.globo,"O ano já era histórico depois da conquista da Libertadores. Agora, se transformou em uma raridade no futebol. Neste domingo, o ...",2024-12-08T21:10:49Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
P6CnWP0AoeE,EDU PANZI ANALISE ATUAÇÃO DO ATLÉTICO E FIM DE TEMPORADA DO CLUBE: &quot;MONTANHA-RUSSA&quot;,"Garantido na Primeira Divisão, o Atlético já começou o planejamento para a próxima temporada. A Itatiaia apurou neste domingo ...",2024-12-09T10:00:31Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
8eZOFo78GB4,TENHO NOTÍCIA EXCLUSIVA SOBRE O FUTURO DO GABIGOL! FALEI COM FONTE MUITO SEGURA!,TENHO NOTÍCIA EXCLUSIVA SOBRE O FUTURO DO GABIGOL! FALEI COM FONTE MUITO SEGURA!,2024-12-12T15:03:53Z,17,UCO0KYVFNLUEjf7by7xd89oA,PILHADO ESPORTES
PS4ETNB8zzs,TRAJANO: ABEL FERREIRA NÃO CABE MAIS NO PALMEIRAS! É HORA DE UMA RENOVAÇÃO!,"No Posse de Bola, José Trajano diz que Abel Ferreira já deu o que tinha que dar no Palmeiras e que é hora de uma renovação ...",2024-12-09T13:27:24Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
35F9x0tuOhY,GRIEZMANN CRAVA DOIS E ALVAREZ METE GOLAÇO NA CHAMPIONS | ATLÉTICO DE MADRID 3X1 SLOVAN BRATISLAVA,"Com gols de Julián Alvarez e Griezmann, o Atléti venceu do Slovan Bratislava e subiu na tabela de classificação da Champions ...",2024-12-11T20:10:51Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
W6ZPFfKzk9M,RENATO MAURICIO PRADO: CORINTHIANS ESTÁ VIVENDO UMA FANTASIA! SEGUE O MESMO CAMINHO DO CRUZEIRO!,"No UOL News Esporte, Renato Mauricio Prado comenta o contraste da gestão do Corinthians com os resultados que o time teve ...",2024-12-10T13:30:47Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
mt143Oi9Q8s,GLOBO ESPORTE DE HOJE (10/12/2024) BAP É O NOVO PRESIDENTE DO FLAMENGO!!! RETROSPECTIVA DE 2024!!!,GLOBO ESPORTE DE HOJE 10/12/2024 GLOBO ESPORTE NOTÍCIAS DE FLAMENGO HOJE!!! GLOBO ESPORTE ...,2024-12-10T16:37:00Z,17,UCtBJ6xPiEa4dtpR1jcLpwxA,Israel Asaph Fla
Nz-Q7L0vw34,EXISTE alguém no mercado IGUAL ao GABIGOL?,A turma do 98 Esportes falou sobre a capacidade do Gabigol de ser decisivo em jogos importantes. Será que existe algum outro ...,2024-12-12T12:39:42Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
ywSVKAioU4g,Quem CHEGA e quem SAI no MERCADO da BOLA?,A turma do 98 Esportes falou sobre o mercado de transferências do Brasil. Tem muita gente grande sendo especulada no ...,2024-12-12T13:01:37Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
gyUpNEPJAwE,SÃO PAULO PODE VIRAR SAF? PVC EXPLICA DESCONFIANÇA EM MEIO A CRISE COM FUNDO DE INVESTIMENTOS!,"No Finanças do Esporte, PVC explica desconfiança de que o São Paulo possa virar SAF com Julio Casares como CEO em meio ...",2024-12-12T22:38:49Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
bzHvaXq-0YQ,FERNANDO DINIZ CONTINUARÁ COMO TREINADOR DO CRUZEIRO,"Após reunião nesta segunda-feira (9), o Cruzeiro decidiu manter Fernando Diniz como treinador para a temporada 2025.",2024-12-09T22:42:31Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
309z5vwZsM8,RAFAEL LEÃO FAZ GOLAÇO E MILAN CONSEGUE VITÓRIA IMPORTANTE! MILAN 2X1 ESTRELA VERMELHA,Milan e Estrela Vermelha se enfrentam pela 6ª rodada da Champions League 2024/25. Assista aos melhores momentos da ...,2024-12-11T22:13:25Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
DFRXEfdImCo,CUCA SERIA UMA BOA ESCOLHA PARA O ATLÉTICO?,O Atlético arrecadou um montante importante na temporada que se encerrou com um mix de frustração e alívio. Nesse domingo ...,2024-12-09T18:00:15Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
lrsgxO_zWqA,How does Ruben Amorim&#39;s style of play compare to Erik Ten Hag&#39;s tenure at Manchester United?,Subscribe to Sky Sports News: http://bit.ly/SkySportsNewsSub ▻ Watch Sky Sports: https://bit.ly/BuySkySports As Ruben Amorim ...,2024-12-12T12:30:45Z,17,UCcw05gGzjLIs5dnxGkQHMvw,Sky Sports News
bwTdMHzbJpw,CONFIRMOU TUDO! NEGOCIAÇÃO MAIS AVANÇADA NO VASCO! PEDRINHO EM REUNIÃO IMPORTANTE! SOUZA ABRE O JOGO,vasco #vascodagama #crvg CONFIRMOU TUDO! NEGOCIAÇÃO MAIS AVANÇADA NO VASCO! PEDRINHO EM REUNIÃO ...,2024-12-10T22:00:21Z,17,UCvsPgR_Dfe8tXWzSVteasqw,BTB SPORTS OFICIAL
WAeKNoBcczI,"&quot;If it doesn&#39;t change he won&#39;t be here next season&quot; | Carra, Merse &amp; Redknapp REACT to Spurs defeat",Subscribe to Sky Sports Premier League: https://bit.ly/SubscribeSkySportsPL ▻ Watch Sky Sports: https://bit.ly/BuySkySports ...,2024-12-08T19:52:58Z,17,UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League
EygiNjmZxJM,"Como fica o ATAQUE do CRUZEIRO com MATHEUS PEREIRA, GABIGOL e DUDU?","Com a possível chegada de Gabigol e Dudu no Cruzeiro em 2025, como o comandante Fernando Diniz irá fazer com que a ...",2024-12-13T12:45:26Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
3nosPskhCuU,FLAMENGO 2 X 2 VITÓRIA NO BRASILEIRÃO!!! FESTA NA DESPEDIDA!!!,,2024-12-09T16:25:06Z,17,UCtBJ6xPiEa4dtpR1jcLpwxA,Israel Asaph Fla
KiSXWD3XieM,Thierry Henry &amp; Jamie Carragher react to Manchester City&#39;s CRISIS | UCL Today | CBS Sports Golazo,Thierry Henry and Jamie Carragher analyze Manchester City's recent struggles in their latest UCL Today segment. Stream every ...,2024-12-11T23:05:51Z,17,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo
cBNgLz1AG5U,&quot;Someone else needs to be in charge of this club&quot; | Super Sunday DEBATE what must change at Spurs,Subscribe to Sky Sports Premier League: https://bit.ly/SubscribeSkySportsPL ▻ Watch Sky Sports: https://bit.ly/BuySkySports ...,2024-12-08T20:15:00Z,17,UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League
7MAm8366hX0,"VINI JR, MBAPPÉ E BELLINGHAM MARCAM JUNTOS E DEIXAM REAL MAIS TRANQUILO | ATALANTA 2X3 REAL MADRID","Com gols de Vini Jr, Mbappé e Bellingham, o Real Madrid venceu fora de casa a Atalanta. Foi a primeira vez que todos do trio do ...",2024-12-10T22:02:41Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
I1PLx9o4N70,EDU PANZI FALA: &#39;CRUZEIRO TEM QUE OLHAR MUITO PARA ISSO&#39;,A temporada de 2024 terminou no Brasil e o Cruzeiro encerrou o ano depois de disputar quatro competições (Campeonato ...,2024-12-11T22:47:43Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
U5IrVJvR3rg,BOTAFOGO TRICAMPEÃO BRASILEIRO! BRUNO CANTARELLI AOS PRANTOS! EMOÇÃO ABSURDA! UM TÍTULO PARA SEMPRE!,botafogo #transaméricaesportes #transaméricarj #brasileirão Bruno Cantarelli narra o gol de Gregore e faz um pós jogo de ...,2024-12-08T22:17:46Z,17,UC56LVXkF81WZFoFM3w5hSYA,Transamérica Esportes RJ
Tff4fVXg4p8,"SHOW HIGHLIGHTS: Best Moments From UCL Today! | Kate, Micah, Henry, Carragher | CBS Sports",Stream every UEFA Champions League match live on Paramount+: http://bit.ly/UCLonParamount Watch all the extended ...,2024-12-11T00:28:11Z,17,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo
kugLcJTax6g,GABRIEL VERON DEIXA FUTURO NO CRUZEIRO EM ABERTO E AVALIA DISPUTAR SUPER MUNDIAL,"O atacante Gabriel Veron, emprestado ao Cruzeiro pelo Porto-POR até 31 de dezembro deste ano, ainda não sabe se ...",2024-12-12T17:00:56Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
mgxlLdaYmeM,DINIZ EXPLODE AO RESPONDER SOBRE POSSÍVEL DEMISSÃO NO CRUZEIRO: &#39;ME SINTO DESRESPEITADO&#39;,"Fernando Diniz perdeu a linha diante da notícia de que ele não seguirá no comando do Cruzeiro, conforme publicado pela ...",2024-12-08T23:41:08Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
l7r4ox9cCGk,BOTAFOGO É TRICAMPEÃO DO BRASILEIRÃO! VEJA A FESTA DO TÍTULO! | ge.globo,"O Botafogo vence o São Paulo, termina com 79 pontos e garante a conquista do Brasileirão de 2024. Títulos do Brasileirão: 1968 ...",2024-12-08T22:08:40Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
0vq8MVg4jXQ,HUGO JORGE BRAVO ABRE O JOGO! CONTRATAÇÕES / GOIANÃO / COPA VERDE / SÉRIE B / DONATO E MUITO MAIS,"CAIO MOUNIF ENTREVISTA HUGO JORGE BRAVO ------------------------------- PUC TV Esportes, de segunda a sexta de 19:00 às ...",2024-12-11T10:29:26Z,17,UCF7xoGmI2x0v84T81Mx02Hw,PUC TV Esportes
GS1pNEXB5zI,DEFINIDO! PRAZO PARA NOVO COMANDO NO VASCO! PLANEJAMENTO PARA CONTRATAÇÕES! ZAGUEIROS NA LISTA! E+,vascodagama #vascodagamaoficial #crvg DEFINIDO! PRAZO PARA NOVO COMANDO NO VASCO! PLANEJAMENTO PARA ...,2024-12-11T14:13:00Z,17,UCvsPgR_Dfe8tXWzSVteasqw,BTB SPORTS OFICIAL
6KjKmJWPrTU,BOTAFOGO TEM CHANCE NO MUNDIAL? TRAJANO CONFIA! &#39;JOGADORES DEVEM TER UM PACTO POR MAIS UMA TAÇA!&#39;,Flamengo vai mudar tudo no futebol com a eleição do Bap? Botafogo se prepara para a estreia no Mundial de Clubes.,2024-12-11T00:59:54Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
5y_C203U1xE,"BRASILEIRÃO 2024: QUAL FOI O MAIOR DESTAQUE, DECEPÇÃO E SURPRESA? MILLY, RENATO E PVC OPINAM","Quais foram os destaques, a maior decepção e a principal surpresa do Brasileirão 2024? No Fim de Papo, a apresentadora ...",2024-12-09T10:15:53Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
rs9jus6vPn0,GARRO x MP: quem foi MELHOR no BRASILEIRÃO 2024?,"A turma do 98 Esportes falou sobre a seleção do Brasileirão e isso gerou muita polêmica. Afinal, quem foi melhor durante o ...",2024-12-11T12:50:12Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
xiYCanvgKU0,EDU PANZI FALA SOBRE OS JOGADORES DO ATLÉTICO,"O Atlético terminou 2024 com gosto de alívio pela permanência na Primeira Divisão, mas com frustração pelo vice nas duas ...",2024-12-10T22:44:16Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
LHnMdiCjCGI,🦊JAECI TRAZ INFORMAÇÕES &quot;PRIVILEGIADAS&quot; SOBRE REFORÇOS NO CRUZEIRO! DINIZ TAMBÉM FOI CITADO!,"JAECI TRAZ INFORMAÇÕES ""PRIVILEGIADAS"" SOBRE REFORÇOS NO CRUZEIRO! DINIZ TAMBÉM FOI CITADO! Salve Nação ...",2024-12-10T09:00:19Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
pZtuPcFKozE,CUIABÁ 1 X 2 VASCO | MELHORES MOMENTOS | 38ª RODADA BRASILEIRÃO 2024 | ge.globo,"O Cuiabá se despediu de maneira melancólica do Brasileiro da Série A, neste domingo, na Arena Pantanal. O Vasco venceu fora ...",2024-12-08T21:46:13Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
MqIu3cErLxk,CRUZEIRO COMEÇA A PROCURAR JOGADORES NO MERCADO,"Após o Cruzeiro divulgar nessa segunda-feira (9) uma lista de dispensa com cinco jogadores em fim de contrato, outros três ...",2024-12-11T01:28:41Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
uNkAOpiiDPM,🦊BOMBA! JAECI TRAZ INFORMAÇÃO QUENTÍSSIMA SOBRE GABIGOL NO CRUZEIRO! VEJA...,BOMBA! JAECI TRAZ INFORMAÇÃO QUENTÍSSIMA SOBRE GABIGOL NO CRUZEIRO! VEJA... Salve Nação! Saudações ...,2024-12-10T22:00:04Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
ZQerBY3RHIU,"MAURO CEZAR: COITADÍSMO SOBRE O BOTAFOGO É CANSATIVO! TEM BOM ELENCO, MAS DESEMPENHO FOI SOFRÍVEL!","No Posse de Bola, Mauro Cezar criticou o 'coitadísmo' sobre o Botafogo após time ser eliminado na estreia da Copa ...",2024-12-13T13:43:22Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
VY5bCNIY_g4,EVERSON RECEBE OFERTAS E PODE SAIR DO ATLÉTICO EM 2025,"De olho no mercado da bola, a diretoria do Bahia formalizou proposta ao Atlético, nesta terça-feira (10), para contratar o goleiro ...",2024-12-11T19:00:15Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
P_7GRh7OTDw,&#39;What an absolute privilege&#39; 🥺 Martin Brundle drives Mercedes cars WITH Lewis Hamilton,Follow Sky Sports F1 on TikTok: https://www.tiktok.com/@skysportsf1 ▻ Subscribe to Sky Sports F1: http://bit.ly/SubscribeSkyF1 ...,2024-12-10T13:30:15Z,17,UC3kxJQ9RfaS5CKeYbbFMi4Q,Sky Sports F1
WIuOZmfyHE0,Assim é João Pessoa a Noite,"De dia essa cidade nos encanta demais, e nesse dia decidimos ver como é a noite de João Pessoa, o que fazer a noite em João ...",2024-12-13T21:30:06Z,19,UC95QbUKVhxOwpj5CQIgOjNw,Vivendo em Viagem -  Deividi & Paula
168z9IbXvL8,Caminhando na Praia da Barra 🇧🇷 Barra da Tijuca 🌊 Rio de Janeiro | Beach Walk.,"Caminhando em uma das Praias mais famosas do Rio de Janeiro no Brasil, a Praia da Barra da Tijuca é o lugar preferido para ...",2024-12-10T14:07:11Z,19,UCU9Cjdni7aN9Na1ajTdV6uA,Walking Around 4K
E-JnWZHOHXI,IGUASSU ECO HOSTEL EM FOZ DO IGUAÇU/PR,"Saímos da usina de Itaipu e fomos rumo ao Iguassu Eco Hostel em Foz, bem perto das Cataratas do Iguaçu. Somos um casal que ...",2024-12-12T22:00:06Z,19,UCRkiAgkOsqaD3p1E_MPKUNQ,ESTRADA INFINITA
uLUGzwzyk1Q,O Que Ninguém Te Conta Sobre Esses Pontos do Rio de Janeiro!,O Que Ninguém Te Conta Sobre Esses Pontos do Rio de Janeiro! Já pensou no que fazer no Rio de Janeiro? Que tal ...,2024-12-11T21:00:06Z,19,UCNe_0mMijThAU2mTEGpqh_A,Dell Por Aqui
a9A7zpjRKEI,Explorando o Parque de Exposições e o Expominas Abandonado em São João del-Rei,"Descubra os detalhes dos meus primeiros voos de drone em São João del-Rei, Minas Gerais! Neste vídeo, explore comigo o ...",2024-12-11T14:19:09Z,19,UCieiqTL6fQG6xvyazdwCEvQ,Mais Lugares
VcWaP7Lamp4,João Pessoa se torna palco do turismo com o JPA Connections,"João Pessoa se torna palco do turismo com o JPA Connections o evento aconteceu no dia 06 de dezembro, João Pessoa foi ...",2024-12-09T20:25:38Z,19,UCFaVWVFLpZLNLDwd_P4dISg,Jose David Melo
klKMOQwG2QU,VP Celebration 2024 - ViagensPromo - A bordo do Grand Amazon Expedition #CruzeiroDeLuxo #vp,Confira os Momentos Incríveis do VP Celebration 2024: As Melhores Imagens do Evento da ViagensPromo! VP Celebration ...,2024-12-10T14:44:51Z,19,UC3lFV09YbLA6SR_rU9OzWRQ,ViagensPromo
